user_id,enrollment_date,course_category,subscription_type,revenue_per_user,city,user_type,language
PW100368,2023-06-29,JEE,Free,0,Hyderabad,Online,Regional
PW100369,2023-01-16,Commerce,Paid Monthly,999,Hyderabad,Offline,Hindi
PW100370,2022-08-06,Commerce,Paid Yearly,4999,Dehradun,Online,Hindi
PW100371,2019-03-31,Commerce,Paid Yearly,6999,Nagpur,Online,Regional
PW100372,2021-05-17,SSC,Paid Monthly,999,Dehradun,Offline,Hindi
PW100373,2019-02-08,JEE,Paid Monthly,699,Chennai,Online,English
PW100374,2022-06-18,JEE,Paid Monthly,699,Jamshedpur,Online,Hindi
PW100375,2021-09-03,UPSC,Paid Monthly,999,Gaya,Online,Hindi
PW100376,2020-03-21,NEET,Paid Monthly,999,Dehradun,Online,Hindi
PW100377,2019-07-26,NEET,Free,0,Kolkata,Online,English
PW100378,2023-03-20,NEET,Free,0,Dehradun,Online,Hindi
PW100379,2022-03-12,NEET,Free,0,Nagpur,Offline,Regional
PW100380,2021-09-01,NEET,Free,0,Hyderabad,Online,Hindi
PW100381,2019-06-06,NEET,Free,0,Hyderabad,Online,English
PW100382,2023-05-16,JEE,Free,0,Kanpur,Offline,English
PW100383,2021-05-06,UPSC,Paid Monthly,499,Dehradun,Offline,English
PW100384,2019-09-12,Commerce,Paid Yearly,8999,Delhi,Online,Hindi
PW100385,2022-06-14,JEE,Free,0,Gaya,Online,English
PW100386,2023-03-02,UPSC,Paid Yearly,4999,Gaya,Online,Hindi
PW100387,2021-03-04,JEE,Paid Monthly,499,Kanpur,Online,English
PW100388,2021-08-01,SSC,Free,0,Muzaffarpur,Offline,Regional
PW100389,2024-06-23,JEE,Paid Yearly,8999,Hyderabad,Offline,Hindi
PW100390,2021-03-06,JEE,Paid Monthly,499,Nagpur,Online,Hindi
PW100391,2024-06-21,JEE,Free,0,Kolkata,Online,Hindi
PW100392,2019-01-30,JEE,Free,0,Kanpur,Offline,Hindi
PW100393,2019-08-30,Commerce,Free,0,Kolkata,Offline,Hindi
PW100394,2019-01-18,GATE,Paid Monthly,699,Ahmedabad,Online,Regional
PW100395,2023-09-02,SSC,Paid Yearly,8999,Chennai,Online,Hindi
PW100396,2021-02-16,JEE,Paid Monthly,999,Kanpur,Online,Hindi
PW100397,2022-09-18,JEE,Free,0,Varanasi,Online,Hindi
PW100398,2022-12-13,JEE,Paid Monthly,999,Dehradun,Online,Regional
PW100399,2021-04-11,NEET,Paid Yearly,6999,Chennai,Online,Regional
PW100400,2023-08-09,NEET,Paid Monthly,499,Varanasi,Online,English
PW100401,2022-08-20,Commerce,Free,0,Lucknow,Online,Hindi
PW100402,2022-12-26,JEE,Free,0,Kolkata,Online,Regional
PW100403,2019-11-05,JEE,Paid Monthly,699,Hyderabad,Offline,Hindi
PW100404,2021-01-10,Commerce,Paid Monthly,699,Dehradun,Online,Hindi
PW100405,2021-06-05,NEET,Paid Monthly,999,Chennai,Online,Hindi
PW100406,2019-04-24,Skill Development,Free,0,Bangalore,Online,English
PW100407,2019-09-14,NEET,Free,0,Pune,Online,Hindi
PW100408,2019-04-18,JEE,Free,0,Delhi,Online,Hindi
PW100409,2022-02-17,NEET,Paid Yearly,4999,Muzaffarpur,Offline,Regional
PW100410,2020-02-04,JEE,Free,0,Jamshedpur,Offline,Hindi
PW100411,2020-06-20,Commerce,Paid Monthly,699,Varanasi,Online,English
PW100412,2019-10-19,NEET,Free,0,Dehradun,Online,English
PW100413,2019-12-11,NEET,Paid Monthly,699,Bangalore,Online,English
PW100414,2021-12-19,UPSC,Paid Monthly,499,Mumbai,Online,English
PW100415,2019-05-13,JEE,Free,0,Delhi,Offline,Regional
PW100416,2023-09-04,SSC,Paid Monthly,499,Pune,Offline,English
PW100417,2021-09-11,NEET,Free,0,Chennai,Online,Hindi
PW100418,2020-09-23,UPSC,Paid Yearly,8999,Chennai,Online,Regional
PW100419,2021-05-10,UPSC,Paid Monthly,499,Lucknow,Online,Regional
PW100420,2022-06-01,NEET,Paid Yearly,4999,Kolkata,Online,Regional
PW100421,2020-06-04,NEET,Paid Monthly,999,Chennai,Online,Hindi
PW100422,2019-11-19,NEET,Free,0,Lucknow,Online,English
PW100423,2024-05-22,UPSC,Free,0,Kolkata,Online,Hindi
PW100424,2021-04-12,NEET,Free,0,Mumbai,Online,Regional
PW100425,2022-01-09,Commerce,Free,0,Kolkata,Offline,Hindi
PW100426,2020-08-04,JEE,Paid Monthly,699,Delhi,Online,Hindi
PW100427,2023-11-18,JEE,Free,0,Varanasi,Online,Regional
PW100428,2020-05-25,JEE,Paid Yearly,4999,Dehradun,Online,Regional
PW100429,2023-09-14,JEE,Paid Monthly,999,Mumbai,Online,Hindi
PW100430,2019-12-04,JEE,Paid Monthly,999,Chennai,Online,Hindi
PW100431,2022-07-26,NEET,Free,0,Pune,Online,Regional
PW100432,2021-11-06,GATE,Paid Monthly,999,Jamshedpur,Online,Hindi
PW100433,2023-09-16,NEET,Paid Yearly,4999,Lucknow,Online,Hindi
PW100434,2020-05-12,JEE,Paid Yearly,6999,Hyderabad,Online,Hindi
PW100435,2020-12-05,Skill Development,Paid Yearly,4999,Dehradun,Online,English
PW100436,2023-08-16,NEET,Paid Monthly,999,Lucknow,Online,Hindi
PW100437,2019-12-24,Skill Development,Paid Yearly,4999,Lucknow,Online,Regional
PW100438,2022-07-19,JEE,Paid Monthly,499,Delhi,Offline,Regional
PW100439,2024-04-25,JEE,Free,0,Lucknow,Online,English
PW100440,2020-12-11,UPSC,Paid Monthly,699,Hyderabad,Online,English
PW100441,2020-08-18,SSC,Free,0,Nagpur,Online,Hindi
PW100442,2024-07-01,SSC,Paid Monthly,699,Hyderabad,Online,English
PW100443,2021-01-03,JEE,Free,0,Chennai,Online,Regional
PW100444,2019-01-31,NEET,Paid Monthly,999,Lucknow,Online,Regional
PW100445,2021-08-27,JEE,Paid Monthly,499,Varanasi,Online,Hindi
PW100446,2021-07-18,JEE,Free,0,Varanasi,Online,Hindi
PW100447,2020-05-01,UPSC,Paid Monthly,499,Gaya,Offline,Hindi
PW100448,2020-03-21,NEET,Free,0,Lucknow,Offline,Hindi
PW100449,2022-03-29,Commerce,Free,0,Dehradun,Online,Hindi
PW100450,2022-12-04,JEE,Free,0,Varanasi,Online,English
PW100451,2020-01-14,JEE,Free,0,Chennai,Online,English
PW100452,2020-08-26,SSC,Paid Monthly,699,Varanasi,Offline,Hindi
PW100453,2019-02-22,NEET,Paid Monthly,499,Kolkata,Online,Hindi
PW100454,2021-05-30,NEET,Free,0,Muzaffarpur,Online,English
PW100455,2023-08-19,SSC,Paid Monthly,999,Jamshedpur,Online,Regional
PW100456,2023-06-12,JEE,Free,0,Lucknow,Online,Hindi
PW100457,2021-08-13,JEE,Paid Monthly,999,Nagpur,Online,Regional
PW100458,2020-07-28,JEE,Free,0,Varanasi,Offline,English
PW100459,2021-09-24,NEET,Paid Monthly,699,Nagpur,Online,Regional
PW100460,2022-12-14,NEET,Paid Yearly,4999,Bangalore,Online,Hindi
PW100461,2020-07-14,Commerce,Paid Yearly,8999,Kolkata,Online,Hindi
PW100462,2024-04-12,NEET,Free,0,Gaya,Online,Hindi
PW100463,2021-08-15,Commerce,Paid Monthly,499,Kolkata,Online,Hindi
PW100464,2024-03-12,JEE,Paid Yearly,6999,Kanpur,Online,Hindi
PW100465,2019-02-14,JEE,Paid Monthly,699,Varanasi,Online,English
PW100466,2021-03-18,NEET,Paid Monthly,499,Mumbai,Online,Regional
PW100467,2021-06-02,SSC,Free,0,Pune,Online,Regional
PW100468,2021-01-10,JEE,Free,0,Chennai,Offline,Hindi
PW100469,2019-06-07,UPSC,Free,0,Kolkata,Online,Regional
PW100470,2020-08-29,JEE,Free,0,Varanasi,Online,English
PW100471,2019-08-31,SSC,Paid Yearly,6999,Lucknow,Online,Hindi
PW100472,2020-05-12,NEET,Paid Yearly,4999,Nagpur,Online,Regional
PW100473,2020-05-05,NEET,Free,0,Muzaffarpur,Online,Hindi
PW100474,2020-03-08,Commerce,Paid Monthly,999,Muzaffarpur,Online,English
PW100475,2023-05-10,NEET,Paid Yearly,6999,Lucknow,Offline,English
PW100476,2021-01-11,JEE,Free,0,Pune,Online,Hindi
PW100477,2020-04-27,SSC,Paid Monthly,699,Nagpur,Online,Hindi
PW100478,2023-02-24,JEE,Paid Monthly,499,Lucknow,Offline,Regional
PW100479,2020-12-14,UPSC,Free,0,Chennai,Online,Hindi
PW100480,2023-09-19,NEET,Paid Monthly,499,Dehradun,Online,Regional
PW100481,2022-04-29,NEET,Paid Yearly,6999,Muzaffarpur,Online,Regional
PW100482,2023-06-09,NEET,Paid Yearly,8999,Pune,Online,Hindi
PW100483,2022-07-03,UPSC,Free,0,Dehradun,Online,Hindi
PW100484,2022-03-11,Skill Development,Free,0,Kolkata,Online,Regional
PW100485,2024-05-20,Commerce,Paid Monthly,999,Kolkata,Online,Hindi
PW100486,2019-04-19,Skill Development,Free,0,Pune,Offline,Hindi
PW100487,2019-09-17,Commerce,Free,0,Kanpur,Offline,Hindi
PW100488,2020-11-18,NEET,Paid Monthly,499,Muzaffarpur,Offline,Regional
PW100489,2020-05-03,GATE,Paid Monthly,499,Bangalore,Online,Hindi
PW100490,2022-05-09,Skill Development,Free,0,Varanasi,Offline,Hindi
PW100491,2020-08-11,UPSC,Paid Monthly,999,Lucknow,Online,Hindi
PW100492,2021-08-15,NEET,Free,0,Lucknow,Online,English
PW100493,2020-04-02,JEE,Free,0,Lucknow,Online,Regional
PW100494,2020-12-16,JEE,Paid Yearly,8999,Lucknow,Online,English
PW100495,2021-02-25,NEET,Paid Monthly,999,Hyderabad,Online,English
PW100496,2019-12-17,JEE,Free,0,Mumbai,Online,English
PW100497,2022-11-30,JEE,Paid Yearly,6999,Ahmedabad,Online,Hindi
PW100498,2021-03-27,Commerce,Free,0,Hyderabad,Online,Hindi
PW100499,2021-12-15,JEE,Free,0,Delhi,Online,Hindi
PW100500,2020-09-28,Skill Development,Paid Monthly,999,Delhi,Online,English
PW100501,2020-11-29,JEE,Paid Monthly,699,Pune,Offline,Regional
PW100502,2019-09-26,Commerce,Paid Monthly,999,Kanpur,Online,English
PW100503,2020-05-30,JEE,Paid Monthly,699,Kolkata,Online,Regional
PW100504,2019-04-19,NEET,Free,0,Mumbai,Online,Hindi
PW100505,2019-06-21,JEE,Paid Yearly,8999,Varanasi,Online,Regional
PW100506,2022-06-20,Commerce,Free,0,Kolkata,Online,Hindi
PW100507,2024-04-13,NEET,Free,0,Ahmedabad,Online,Hindi
PW100508,2019-12-30,NEET,Free,0,Pune,Online,English
PW100509,2019-10-26,UPSC,Paid Monthly,499,Dehradun,Online,Regional
PW100510,2020-07-29,NEET,Free,0,Kanpur,Offline,Regional
PW100511,2020-07-23,SSC,Paid Monthly,499,Pune,Online,English
PW100512,2023-02-26,NEET,Free,0,Kolkata,Online,Hindi
PW100513,2022-02-13,GATE,Paid Monthly,999,Bangalore,Offline,English
PW100514,2020-07-11,NEET,Paid Yearly,4999,Lucknow,Online,Hindi
PW100515,2023-01-24,JEE,Paid Monthly,499,Lucknow,Online,Regional
PW100516,2023-11-18,SSC,Paid Yearly,8999,Ahmedabad,Offline,Hindi
PW100517,2023-12-16,NEET,Free,0,Bangalore,Offline,English
PW100518,2022-04-17,NEET,Paid Monthly,699,Varanasi,Online,Regional
PW100519,2020-04-01,NEET,Free,0,Delhi,Online,English
PW100520,2023-03-27,NEET,Paid Monthly,499,Lucknow,Online,Regional
PW100521,2020-08-20,Skill Development,Paid Yearly,4999,Ahmedabad,Online,English
PW100522,2023-04-06,JEE,Free,0,Chennai,Online,Hindi
PW100523,2022-02-06,Skill Development,Paid Monthly,699,Kanpur,Online,Hindi
PW100524,2019-04-15,JEE,Free,0,Pune,Offline,English
PW100525,2019-07-01,SSC,Free,0,Nagpur,Offline,English
PW100526,2021-12-09,SSC,Paid Monthly,699,Pune,Online,English
PW100527,2021-07-17,SSC,Paid Yearly,8999,Dehradun,Offline,Hindi
PW100528,2023-07-18,UPSC,Paid Monthly,699,Bangalore,Online,Regional
PW100529,2024-04-09,Skill Development,Paid Monthly,999,Ahmedabad,Online,Hindi
PW100530,2020-11-18,JEE,Free,0,Mumbai,Online,Hindi
PW100531,2023-07-09,NEET,Paid Monthly,699,Mumbai,Online,English
PW100532,2019-11-04,NEET,Paid Monthly,499,Lucknow,Online,English
PW100533,2024-06-25,SSC,Free,0,Pune,Online,Regional
PW100534,2022-10-31,Skill Development,Paid Monthly,999,Chennai,Offline,Hindi
PW100535,2023-12-30,JEE,Free,0,Hyderabad,Offline,Hindi
PW100536,2023-08-24,JEE,Paid Monthly,499,Gaya,Online,Hindi
PW100537,2024-01-11,Skill Development,Paid Monthly,499,Muzaffarpur,Offline,Regional
PW100538,2023-07-25,NEET,Free,0,Pune,Online,Hindi
PW100539,2022-11-13,JEE,Paid Monthly,999,Lucknow,Online,Regional
PW100540,2024-01-11,JEE,Free,0,Bangalore,Online,English
PW100541,2019-05-18,JEE,Paid Monthly,699,Pune,Online,Hindi
PW100542,2021-11-23,Skill Development,Free,0,Chennai,Online,Hindi
PW100543,2022-07-28,Skill Development,Paid Yearly,4999,Lucknow,Online,Hindi
PW100544,2020-01-05,Commerce,Free,0,Mumbai,Online,English
PW100545,2020-01-27,JEE,Paid Monthly,499,Mumbai,Online,English
PW100546,2019-05-19,SSC,Paid Monthly,499,Kanpur,Online,English
PW100547,2022-08-16,JEE,Free,0,Ahmedabad,Online,Hindi
PW100548,2022-08-12,UPSC,Paid Yearly,8999,Chennai,Online,Regional
PW100549,2020-03-27,JEE,Free,0,Kolkata,Online,Hindi
PW100550,2020-10-27,NEET,Paid Monthly,999,Delhi,Online,English
PW100551,2019-06-20,Skill Development,Paid Yearly,8999,Jamshedpur,Online,English
PW100552,2023-05-12,Commerce,Paid Yearly,8999,Jamshedpur,Online,English
PW100553,2019-09-16,SSC,Free,0,Jamshedpur,Online,Regional
PW100554,2021-03-20,JEE,Paid Monthly,499,Kolkata,Online,Hindi
PW100555,2022-06-17,JEE,Paid Monthly,699,Kolkata,Offline,Hindi
PW100556,2022-02-17,JEE,Free,0,Mumbai,Online,Hindi
PW100557,2022-12-28,UPSC,Paid Yearly,6999,Pune,Online,Hindi
PW100558,2019-06-18,NEET,Free,0,Delhi,Online,Hindi
PW100559,2023-01-10,NEET,Free,0,Gaya,Online,Regional
PW100560,2020-09-13,GATE,Free,0,Muzaffarpur,Online,Hindi
PW100561,2023-11-09,GATE,Free,0,Nagpur,Offline,English
PW100562,2019-09-14,Skill Development,Paid Monthly,999,Kolkata,Online,Hindi
PW100563,2019-09-23,Commerce,Paid Yearly,6999,Dehradun,Online,English
PW100564,2019-07-31,NEET,Paid Monthly,699,Dehradun,Online,Hindi
PW100565,2024-06-28,Skill Development,Paid Monthly,699,Gaya,Online,Hindi
PW100566,2022-05-13,NEET,Paid Yearly,8999,Lucknow,Online,Hindi
PW100567,2023-08-21,JEE,Paid Monthly,999,Muzaffarpur,Offline,English
PW100568,2023-04-19,NEET,Free,0,Muzaffarpur,Online,Hindi
PW100569,2021-10-15,NEET,Paid Monthly,999,Lucknow,Online,English
PW100570,2022-06-27,JEE,Paid Monthly,999,Ahmedabad,Offline,English
PW100571,2021-03-20,Skill Development,Paid Monthly,699,Kolkata,Online,English
PW100572,2023-02-04,SSC,Paid Monthly,699,Chennai,Offline,Regional
PW100573,2022-04-11,NEET,Paid Monthly,699,Hyderabad,Online,Regional
PW100574,2022-03-01,JEE,Paid Monthly,999,Hyderabad,Online,Hindi
PW100575,2020-11-26,JEE,Free,0,Bangalore,Online,English
PW100576,2019-03-12,JEE,Paid Monthly,499,Dehradun,Offline,Hindi
PW100577,2021-11-12,UPSC,Paid Monthly,999,Ahmedabad,Offline,Regional
PW100578,2024-05-10,NEET,Paid Yearly,6999,Gaya,Online,English
PW100579,2024-04-09,Commerce,Free,0,Nagpur,Online,Regional
PW100580,2023-07-18,JEE,Free,0,Dehradun,Online,English
PW100581,2021-12-30,Skill Development,Paid Monthly,999,Chennai,Offline,Regional
PW100582,2019-05-05,Commerce,Free,0,Kolkata,Online,Hindi
PW100583,2019-09-01,NEET,Paid Monthly,699,Kolkata,Online,Hindi
PW100584,2020-05-17,JEE,Paid Monthly,999,Lucknow,Online,Regional
PW100585,2022-08-15,NEET,Paid Monthly,999,Lucknow,Online,English
PW100586,2024-05-15,SSC,Free,0,Kolkata,Online,Regional
PW100587,2019-03-10,JEE,Free,0,Muzaffarpur,Online,Hindi
PW100588,2023-02-09,UPSC,Paid Yearly,4999,Chennai,Online,English
PW100589,2019-09-17,UPSC,Paid Monthly,699,Mumbai,Online,English
PW100590,2019-05-27,UPSC,Free,0,Kanpur,Online,Regional
PW100591,2019-01-29,NEET,Paid Monthly,999,Muzaffarpur,Online,Regional
PW100592,2021-09-27,Skill Development,Paid Monthly,499,Ahmedabad,Online,Hindi
PW100593,2022-11-23,NEET,Free,0,Lucknow,Online,English
PW100594,2019-05-20,JEE,Free,0,Bangalore,Online,Hindi
PW100595,2022-06-28,Skill Development,Free,0,Kolkata,Online,English
PW100596,2020-08-09,JEE,Paid Monthly,699,Dehradun,Offline,Regional
PW100597,2023-01-27,NEET,Free,0,Lucknow,Offline,Regional
PW100598,2023-08-15,JEE,Paid Yearly,8999,Kolkata,Offline,Hindi
PW100599,2023-10-18,NEET,Paid Monthly,499,Kanpur,Online,English
PW100600,2022-04-02,JEE,Paid Monthly,699,Lucknow,Online,Hindi
PW100601,2019-08-05,JEE,Paid Monthly,699,Delhi,Online,English
PW100602,2020-11-01,NEET,Free,0,Bangalore,Online,Regional
PW100603,2021-02-19,Commerce,Free,0,Mumbai,Online,Hindi
PW100604,2022-03-01,Commerce,Free,0,Dehradun,Online,English
PW100605,2021-06-05,Commerce,Free,0,Jamshedpur,Online,English
PW100606,2019-07-12,JEE,Paid Monthly,699,Muzaffarpur,Online,Regional
PW100607,2024-02-16,JEE,Free,0,Ahmedabad,Offline,English
PW100608,2022-11-01,JEE,Paid Monthly,699,Ahmedabad,Online,Regional
PW100609,2020-11-07,JEE,Paid Monthly,999,Dehradun,Online,Regional
PW100610,2022-11-01,NEET,Paid Monthly,499,Mumbai,Online,Hindi
PW100611,2023-02-06,Commerce,Free,0,Bangalore,Online,English
PW100612,2023-04-16,NEET,Free,0,Nagpur,Online,Hindi
PW100613,2021-01-19,UPSC,Paid Monthly,499,Hyderabad,Online,Hindi
PW100614,2022-01-19,NEET,Paid Monthly,699,Chennai,Online,Hindi
PW100615,2021-02-18,NEET,Paid Monthly,499,Ahmedabad,Offline,Hindi
PW100616,2020-02-17,JEE,Paid Monthly,999,Ahmedabad,Online,Hindi
PW100617,2021-08-04,GATE,Paid Monthly,499,Ahmedabad,Online,English
PW100618,2022-11-02,Commerce,Paid Monthly,699,Lucknow,Online,Hindi
PW100619,2021-04-16,UPSC,Paid Monthly,999,Muzaffarpur,Offline,Regional
PW100620,2021-10-12,JEE,Paid Monthly,999,Varanasi,Offline,Regional
PW100621,2020-06-09,SSC,Paid Yearly,6999,Jamshedpur,Online,English
PW100622,2020-04-03,UPSC,Paid Monthly,699,Bangalore,Online,English
PW100623,2021-01-07,GATE,Paid Yearly,6999,Nagpur,Online,English
PW100624,2020-06-27,JEE,Free,0,Bangalore,Online,English
PW100625,2022-04-06,UPSC,Paid Yearly,8999,Bangalore,Offline,English
PW100626,2022-09-08,GATE,Free,0,Delhi,Online,Regional
PW100627,2024-01-25,SSC,Free,0,Ahmedabad,Online,Regional
PW100628,2021-05-15,UPSC,Paid Yearly,6999,Jamshedpur,Online,English
PW100629,2022-10-06,JEE,Free,0,Pune,Online,English
PW100630,2023-03-08,Commerce,Free,0,Bangalore,Offline,English
PW100631,2019-08-10,UPSC,Free,0,Muzaffarpur,Online,Hindi
PW100632,2023-06-27,GATE,Paid Monthly,699,Gaya,Offline,English
PW100633,2020-05-13,JEE,Paid Monthly,499,Kolkata,Online,Hindi
PW100634,2024-05-28,SSC,Free,0,Pune,Online,Hindi
PW100635,2022-08-09,JEE,Paid Yearly,4999,Muzaffarpur,Online,English
PW100636,2020-01-04,JEE,Paid Yearly,4999,Muzaffarpur,Online,English
PW100637,2024-03-04,NEET,Paid Monthly,499,Varanasi,Online,English
PW100638,2020-05-27,Commerce,Free,0,Hyderabad,Online,Hindi
PW100639,2022-04-22,JEE,Free,0,Bangalore,Online,English
PW100640,2020-09-06,JEE,Free,0,Nagpur,Online,Regional
PW100641,2020-03-01,JEE,Free,0,Delhi,Online,English
PW100642,2020-12-21,JEE,Paid Yearly,8999,Hyderabad,Online,Regional
PW100643,2020-11-11,GATE,Paid Yearly,6999,Bangalore,Online,Hindi
PW100644,2021-07-31,NEET,Paid Yearly,8999,Kolkata,Offline,English
PW100645,2022-12-09,Skill Development,Paid Yearly,6999,Pune,Online,Hindi
PW100646,2021-01-10,UPSC,Paid Monthly,699,Lucknow,Online,Hindi
PW100647,2021-11-04,Skill Development,Paid Yearly,6999,Bangalore,Online,Hindi
PW100648,2020-03-12,Skill Development,Paid Monthly,699,Lucknow,Online,Hindi
PW100649,2020-04-09,SSC,Free,0,Pune,Online,Hindi
PW100650,2023-05-15,JEE,Free,0,Bangalore,Online,Regional
PW100651,2022-06-03,GATE,Paid Yearly,4999,Nagpur,Online,Regional
PW100652,2019-10-15,Commerce,Paid Yearly,4999,Mumbai,Online,Hindi
PW100653,2023-04-02,JEE,Paid Monthly,699,Hyderabad,Online,Regional
PW100654,2021-05-03,NEET,Paid Monthly,499,Jamshedpur,Offline,English
PW100655,2024-04-04,JEE,Paid Monthly,699,Hyderabad,Offline,Hindi
PW100656,2020-09-21,Commerce,Paid Monthly,499,Mumbai,Online,Hindi
PW100657,2024-02-08,JEE,Paid Yearly,4999,Bangalore,Online,Hindi
PW100658,2020-04-23,SSC,Paid Monthly,999,Jamshedpur,Online,English
PW100659,2021-05-15,NEET,Paid Monthly,699,Kolkata,Online,English
PW100660,2024-02-21,UPSC,Paid Monthly,699,Jamshedpur,Offline,Hindi
PW100661,2022-08-26,JEE,Paid Monthly,499,Mumbai,Online,Hindi
PW100662,2022-05-03,Skill Development,Paid Monthly,699,Hyderabad,Online,Hindi
PW100663,2024-04-30,NEET,Free,0,Kolkata,Online,Hindi
PW100664,2022-04-30,NEET,Paid Monthly,699,Kanpur,Online,Hindi
PW100665,2020-01-12,NEET,Free,0,Pune,Online,Hindi
PW100666,2021-01-27,NEET,Paid Monthly,699,Lucknow,Offline,English
PW100667,2019-09-08,JEE,Paid Monthly,999,Varanasi,Online,Hindi
PW100668,2023-08-12,JEE,Free,0,Lucknow,Online,Regional
PW100669,2022-12-29,JEE,Paid Yearly,4999,Kolkata,Online,Hindi
PW100670,2019-03-08,JEE,Free,0,Nagpur,Online,English
PW100671,2019-01-20,Commerce,Free,0,Nagpur,Online,Hindi
PW100672,2023-01-17,NEET,Paid Monthly,999,Pune,Online,English
PW100673,2021-05-13,NEET,Paid Monthly,699,Kanpur,Online,English
PW100674,2023-07-17,Commerce,Paid Yearly,8999,Nagpur,Offline,English
PW100675,2019-01-21,NEET,Free,0,Mumbai,Online,English
PW100676,2022-02-20,Commerce,Paid Yearly,6999,Pune,Online,English
PW100677,2022-06-12,NEET,Free,0,Pune,Online,Hindi
PW100678,2024-06-01,Skill Development,Paid Yearly,4999,Dehradun,Online,Regional
PW100679,2024-01-22,Skill Development,Paid Monthly,699,Pune,Online,Hindi
PW100680,2021-10-07,JEE,Paid Monthly,999,Ahmedabad,Online,Regional
PW100681,2020-11-28,Skill Development,Paid Monthly,499,Lucknow,Online,Hindi
PW100682,2019-05-19,JEE,Paid Monthly,499,Kanpur,Online,Hindi
PW100683,2022-05-25,JEE,Free,0,Chennai,Online,Regional
PW100684,2021-01-29,NEET,Paid Monthly,499,Lucknow,Online,Hindi
PW100685,2021-07-12,Skill Development,Free,0,Hyderabad,Online,Hindi
PW100686,2021-08-04,JEE,Free,0,Bangalore,Offline,Regional
PW100687,2022-11-29,NEET,Free,0,Kanpur,Online,Hindi
PW100688,2022-09-08,JEE,Paid Monthly,999,Chennai,Online,Hindi
PW100689,2022-07-26,JEE,Free,0,Kanpur,Online,Regional
PW100690,2023-04-18,NEET,Paid Yearly,6999,Kolkata,Offline,Regional
PW100691,2023-10-19,JEE,Free,0,Lucknow,Online,Hindi
PW100692,2023-09-23,SSC,Paid Monthly,999,Hyderabad,Online,Hindi
PW100693,2022-01-08,Commerce,Paid Monthly,699,Dehradun,Online,Hindi
PW100694,2020-07-27,UPSC,Free,0,Muzaffarpur,Online,Hindi
PW100695,2023-05-17,NEET,Paid Monthly,999,Kolkata,Online,Hindi
PW100696,2023-05-29,JEE,Free,0,Mumbai,Online,English
PW100697,2024-02-28,NEET,Free,0,Mumbai,Online,Hindi
PW100698,2021-10-04,NEET,Paid Yearly,8999,Kanpur,Offline,English
PW100699,2021-04-27,JEE,Free,0,Bangalore,Online,English
PW100700,2020-01-28,Skill Development,Free,0,Hyderabad,Online,Hindi
PW100701,2022-12-04,NEET,Free,0,Kanpur,Online,Regional
PW100702,2022-07-22,GATE,Paid Monthly,499,Varanasi,Online,Hindi
PW100703,2019-04-17,SSC,Paid Yearly,8999,Varanasi,Online,Hindi
PW100704,2022-05-07,NEET,Free,0,Delhi,Online,Hindi
PW100705,2022-02-03,Commerce,Paid Monthly,499,Gaya,Online,English
PW100706,2022-10-14,JEE,Paid Monthly,699,Hyderabad,Online,Hindi
PW100707,2020-07-10,Skill Development,Paid Monthly,499,Lucknow,Online,Regional
PW100708,2020-11-05,GATE,Paid Monthly,999,Chennai,Online,Regional
PW100709,2019-11-27,NEET,Free,0,Muzaffarpur,Offline,Hindi
PW100710,2022-06-26,Skill Development,Paid Monthly,999,Varanasi,Online,Hindi
PW100711,2021-05-03,SSC,Paid Monthly,499,Jamshedpur,Offline,English
PW100712,2019-11-27,NEET,Paid Monthly,699,Kanpur,Offline,Regional
PW100713,2024-03-06,SSC,Free,0,Nagpur,Online,English
PW100714,2024-04-15,SSC,Paid Yearly,8999,Bangalore,Online,Regional
PW100715,2021-11-02,UPSC,Paid Monthly,699,Kolkata,Offline,English
PW100716,2022-03-14,Commerce,Free,0,Gaya,Offline,Hindi
PW100717,2020-01-17,NEET,Free,0,Gaya,Online,Hindi
PW100718,2023-04-01,Commerce,Paid Monthly,999,Kolkata,Offline,Regional
PW100719,2019-10-04,NEET,Paid Monthly,499,Mumbai,Online,Hindi
PW100720,2020-11-02,JEE,Paid Monthly,699,Nagpur,Online,Hindi
PW100721,2022-07-13,Commerce,Free,0,Pune,Online,English
PW100722,2022-02-15,JEE,Paid Yearly,6999,Pune,Online,Hindi
PW100723,2021-02-20,SSC,Paid Monthly,499,Dehradun,Offline,English
PW100724,2022-01-22,Skill Development,Paid Monthly,499,Lucknow,Online,Regional
PW100725,2023-05-02,NEET,Free,0,Varanasi,Online,English
PW100726,2023-11-26,NEET,Paid Monthly,999,Bangalore,Online,Hindi
